image_id,image_path,split_path,class_name,class_index,crop,scientific_name,condition,damage_category,pathogen_or_pest,symptoms,severity,source,source_url,license,country,state,collection_environment,label_verified,verification_source,verification_date,confidence,md5_hash,train_val_test_split
IND_LEAF_09240,data\processed\Maize___Healthy\IND_LEAF_09240_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09240_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,34ed832b956180f5ae101bf038ea18bf,train
IND_LEAF_09241,data\processed\Maize___Healthy\IND_LEAF_09241_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09241_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,02094bf9bc0495a4b78572d32495bb21,train
IND_LEAF_09242,data\processed\Maize___Healthy\IND_LEAF_09242_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09242_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,1b74e324abbc7157705dbb0378461744,train
IND_LEAF_09243,data\processed\Maize___Healthy\IND_LEAF_09243_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09243_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,dce072672de3d20148d0d60fca9485d2,train
IND_LEAF_09244,data\processed\Maize___Healthy\IND_LEAF_09244_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09244_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,0d37a138fa46abfde45b85081af4c940,train
IND_LEAF_09245,data\processed\Maize___Healthy\IND_LEAF_09245_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09245_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,c4b0f8e8e7269788f7db8238888470ea,train
IND_LEAF_09246,data\processed\Maize___Healthy\IND_LEAF_09246_Maize___Healthy.jpg,data\test\Maize___Healthy\IND_LEAF_09246_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,31ceba232581d76384522bbe2466b39d,test
IND_LEAF_09247,data\processed\Maize___Healthy\IND_LEAF_09247_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09247_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,615ab668aa4da98e031d7e220468a57a,train
IND_LEAF_09248,data\processed\Maize___Healthy\IND_LEAF_09248_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09248_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,b7ce425e0b80057e20bb8c369f173571,train
IND_LEAF_09249,data\processed\Maize___Healthy\IND_LEAF_09249_Maize___Healthy.jpg,data\validation\Maize___Healthy\IND_LEAF_09249_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,170e8f48cd8c58c9c6d163d4f48d080f,validation
IND_LEAF_09250,data\processed\Maize___Healthy\IND_LEAF_09250_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09250_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,9508eea78f8a9fa1369fe6d32e5f22d6,train
IND_LEAF_09251,data\processed\Maize___Healthy\IND_LEAF_09251_Maize___Healthy.jpg,data\validation\Maize___Healthy\IND_LEAF_09251_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,74e1bcde69aadfe56d6412f0794ad413,validation
IND_LEAF_09252,data\processed\Maize___Healthy\IND_LEAF_09252_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09252_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,5713153541183e592d02dfa48aad191c,train
IND_LEAF_09253,data\processed\Maize___Healthy\IND_LEAF_09253_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09253_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,8428c3d88dc61e212eb07e2156b32319,train
IND_LEAF_09254,data\processed\Maize___Healthy\IND_LEAF_09254_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09254_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,d23bf75bea27504ae8d465cf0cc2760b,train
IND_LEAF_09255,data\processed\Maize___Healthy\IND_LEAF_09255_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09255_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,0ede3b6cb878ff938ef68baae16c3221,train
IND_LEAF_09256,data\processed\Maize___Healthy\IND_LEAF_09256_Maize___Healthy.jpg,data\test\Maize___Healthy\IND_LEAF_09256_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,1a42ef72b38754d2576b4c587f438833,test
IND_LEAF_09257,data\processed\Maize___Healthy\IND_LEAF_09257_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09257_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,d00cdec660bff7b8e47ea52eb4cc2c13,train
IND_LEAF_09258,data\processed\Maize___Healthy\IND_LEAF_09258_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09258_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,b44bd884d7819fd0c9b324535708dda7,train
IND_LEAF_09259,data\processed\Maize___Healthy\IND_LEAF_09259_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09259_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,87d071d729f1fed1b3cf85eec72d2dbe,train
IND_LEAF_09260,data\processed\Maize___Healthy\IND_LEAF_09260_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09260_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,4ae6cd9c323173490ade40c8b745006c,train
IND_LEAF_09261,data\processed\Maize___Healthy\IND_LEAF_09261_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09261_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,286f77f9e355440cedd4dd0ad76782f1,train
IND_LEAF_09262,data\processed\Maize___Healthy\IND_LEAF_09262_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09262_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,f782030adb5d6a4265434117910398b2,train
IND_LEAF_09263,data\processed\Maize___Healthy\IND_LEAF_09263_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09263_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,ca187c778e1bae7db329cd79511971b4,train
IND_LEAF_09264,data\processed\Maize___Healthy\IND_LEAF_09264_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09264_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,f1a7c751ea06dae782033b830b395d32,train
IND_LEAF_09265,data\processed\Maize___Healthy\IND_LEAF_09265_Maize___Healthy.jpg,data\validation\Maize___Healthy\IND_LEAF_09265_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,013bb461b58ae93d5e5f1631d51dd35e,validation
IND_LEAF_09266,data\processed\Maize___Healthy\IND_LEAF_09266_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09266_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,2087ef0cadc2cfa60344d13ff33ba888,train
IND_LEAF_09267,data\processed\Maize___Healthy\IND_LEAF_09267_Maize___Healthy.jpg,data\test\Maize___Healthy\IND_LEAF_09267_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,3df298b6a4601f656bd84064b40236f8,test
IND_LEAF_09268,data\processed\Maize___Healthy\IND_LEAF_09268_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09268_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,ac5aa2df84707bc8894f6dd1f2950d18,train
IND_LEAF_09269,data\processed\Maize___Healthy\IND_LEAF_09269_Maize___Healthy.jpg,data\validation\Maize___Healthy\IND_LEAF_09269_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,4516189facc2834807860c423f0b66be,validation
IND_LEAF_09270,data\processed\Maize___Healthy\IND_LEAF_09270_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09270_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,916e9e68b9f28699584851b6e3fc3f72,train
IND_LEAF_09271,data\processed\Maize___Healthy\IND_LEAF_09271_Maize___Healthy.jpg,data\test\Maize___Healthy\IND_LEAF_09271_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,d511ff5c46acaf95473934805f6b783f,test
IND_LEAF_09272,data\processed\Maize___Healthy\IND_LEAF_09272_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09272_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,43968d5cce18eea4120dd7c867849cf6,train
IND_LEAF_09273,data\processed\Maize___Healthy\IND_LEAF_09273_Maize___Healthy.jpg,data\test\Maize___Healthy\IND_LEAF_09273_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,2f38a0a57b18da8b8f5d24bed9d50680,test
IND_LEAF_09274,data\processed\Maize___Healthy\IND_LEAF_09274_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09274_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,8b92871643c3c8d09d4ddbc80a84a38e,train
IND_LEAF_09275,data\processed\Maize___Healthy\IND_LEAF_09275_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09275_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,1d4e504d9fec1ab14db014235970e9c0,train
IND_LEAF_09276,data\processed\Maize___Healthy\IND_LEAF_09276_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09276_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,b5c7ff5ddb1a51c6679b301c093591a6,train
IND_LEAF_09277,data\processed\Maize___Healthy\IND_LEAF_09277_Maize___Healthy.jpg,data\test\Maize___Healthy\IND_LEAF_09277_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,73664f4da352a234ed80b9523672233e,test
IND_LEAF_09278,data\processed\Maize___Healthy\IND_LEAF_09278_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09278_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,06f89a597f5ecf5e07b6758ee6c0eb14,train
IND_LEAF_09279,data\processed\Maize___Healthy\IND_LEAF_09279_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09279_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,9ef93935f9a7bee34ac96a43fd9d1738,train
IND_LEAF_09280,data\processed\Maize___Healthy\IND_LEAF_09280_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09280_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Maharashtra,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,682d548bc0407eaa6bed04e3b7c3484a,train
IND_LEAF_09281,data\processed\Maize___Healthy\IND_LEAF_09281_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09281_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Uttar Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,b5945e3455a35c05a21e192880db4285,train
IND_LEAF_09282,data\processed\Maize___Healthy\IND_LEAF_09282_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09282_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Punjab,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,65b374452f263288f489ee63261e471a,train
IND_LEAF_09283,data\processed\Maize___Healthy\IND_LEAF_09283_Maize___Healthy.jpg,data\validation\Maize___Healthy\IND_LEAF_09283_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Andhra Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,e75beaa05cb1a0ef8b3f5553ee78eece,validation
IND_LEAF_09284,data\processed\Maize___Healthy\IND_LEAF_09284_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09284_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Gujarat,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,b9b53fc72378055207b631deed877737,train
IND_LEAF_09285,data\processed\Maize___Healthy\IND_LEAF_09285_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09285_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Karnataka,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,2ba4ea51634ad2d505cb8c84d467f95d,train
IND_LEAF_09286,data\processed\Maize___Healthy\IND_LEAF_09286_Maize___Healthy.jpg,data\train\Maize___Healthy\IND_LEAF_09286_Maize___Healthy.jpg,Maize___Healthy,25,Maize,Zea mays,Healthy Leaf,Healthy,None,Broad green linear arching leaf blade with midrib,None,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,Madhya Pradesh,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,77710c34ed2212626c384da7b391ab90,train
IND_LEAF_09287,data\processed\Abiotic___Nitrogen_Deficiency\IND_LEAF_09287_Abiotic___Nitrogen_Deficiency.jpg,data\test\Abiotic___Nitrogen_Deficiency\IND_LEAF_09287_Abiotic___Nitrogen_Deficiency.jpg,Abiotic___Nitrogen_Deficiency,26,General/Cereal,Multi-crop,Nitrogen Deficiency Chlorosis,Abiotic Stress,Nutrient Deficiency (N),Uniform pale yellowing starting from lower canopy leaves,Moderate,ICAR-SAU Indian Agro-Pathology Database & PlantVillage Verified,https://icar.org.in/,CC BY-NC 4.0 / Academic Research Use,India,West Bengal,Field/Controlled Lighting,YES,Agricultural Data Scientist & ICAR Compendia,2026-08-25,HIGH,5b0f51c8d2e488d07766ee18cd07bfb9,test
